165,450,8.16,3350,0.807061860392701,13.5
165,470,8.2,2900,0.762566910896366,13.32
190,530,7.84,2850,0.295905129480718,13.17
175,500,8.16,3100,0.547218002959651,13.24
180,480,7.92,3200,0.814708950225135,13.38
185,450,8.3,2750,0.642934912838009,13.63
160,550,8,2800,0.429834174932248,12.85
180,480,8.28,2800,0.813040446093108,13.35
165,460,7.94,3250,0.704582594450672,13.43
170,540,8.1,3400,0.174213228968393,13.09
160,550,8.12,3400,0.306745615658006,12.93
170,480,7.82,2750,0.516412148112541,13.32
190,520,8.3,3200,0.125311207146333,13.29
180,510,7.94,2900,0.167466977874361,13.29
180,450,7.9,2750,0.805135823758996,13.57
190,460,8.08,3300,0.939891962811352,13.58
190,530,8.28,2750,0.0739080435978111,13.29
165,490,8.12,2900,0.270453029670441,13.26
190,520,8.26,3100,0.598579240616743,13.22
190,530,7.92,2600,0.344214759498636,13.19
180,480,8.28,3300,0.833321236669787,13.36
190,460,8.08,2800,0.898132119176909,13.56
190,460,9.086,3100,0.867215272545143,13.58
190,520,8.08,3300,0.15683460855162,13.29
165,460,8.08,3300,0.918089811820488,13.42
190,460,8.734,3250,0.855517320193689,13.59
180,480,7.94,3200,0.810975113364814,13.38
165,460,7.92,3250,0.648662243888282,13.43
165,460,8.26,3250,0.779362959461345,13.43
190,520,7.94,3100,0.486723304247646,13.22
180,480,8.28,3200,0.857229643099049,13.36
180,480,7.94,2800,0.807063141855647,13.36
180,460,8.08,2800,0.868209707242227,13.5
190,480,8.28,3300,0.248968653165254,13.49
190,460,8.16,2800,0.625428359448915,13.58
165,450,8.08,3350,0.627479010186886,13.51
180,480,8.16,2800,0.0765923439549488,13.49
165,450,8.28,3350,0.556040677420557,13.53
180,460,8.28,2666.66666666667,0.91269979740688,13.5
190,480,8.734,3250,0.772224121615453,13.44
165,506,8.08,3250,0.451210623762555,13.15
190,460,8.734,3300,0.842776704196747,13.59
165,460,8.08,2666.66666666667,0.887124076445106,13.39
180,460,9.108,3300,0.881679789592096,13.51
190,506,9.086,2666.66666666667,0.298978409963356,13.31
180,460,8.28,3410,0.934946808784577,13.53
180,460,9.086,3100,0.865042507839911,13.51
190,480,7.92,3200,0.753843331534089,13.44
190,480,8.734,3250,0.772224121615447,13.44
180,460,7.92,3200,0.752625730263933,13.53
190,460,9.086,3300,0.917814561243268,13.58
180,460,9.108,3100,0.902896763310565,13.51
180,460,8.08,3100,0.920003547326941,13.51
165,460,9.086,2666.66666666667,0.857158915952114,13.39
190,460,8.08,2666.66666666667,0.835592518875285,13.55
165,460,8.08,2800,0.889538339062272,13.4
198,460,9.108,2666.66666666667,0.82723254394907,13.6
180,460,8.28,3300,0.982850007514448,13.52
171.428571428571,460,8.08,3100,0.911180434538925,13.45
165,460,9.086,2666.66666666667,0.857158915952244,13.39
180,460,9.108,3300,0.881679789592143,13.51
165,460,8.08,3410,0.248191541128865,13.48
171.428571428571,460,9.086,3100,0.857983614662699,13.46
190,460,8.08,3300,0.939891962811298,13.58
180.952380952381,460,8.28,2666.66666666667,0.894145664666465,13.51
180,460,8.08,2800,0.868209707242189,13.5
190,460,8.28,2666.66666666667,0.94694125536244,13.56
180,460,8.08,3300,0.894870417202702,13.52
190,460,8.28,3300,0.997749398522264,13.58
180,460,8.08,3300,0.894870417202625,13.52
180,460,8.28,3300,0.98285000751432,13.52
180,460,8.28,3410,0.934946808784552,13.53
180,460,8.28,2666.66666666667,0.912699797406955,13.5
180,460,8.28,3300,0.982850007514453,13.52
171.428571428571,460,8.28,3100,0.163030698439789,13.53
190,460,8.08,3300,0.9398919628113,13.58
163.265306122449,460,9.086,3100,0.898721574562652,13.4
190,460,8.08,3300,0.939891962811314,13.58
165,460,9.086,3300,0.910351763301252,13.42
190,460,8.08,3300,0.939891962811255,13.58
190,460,8.08,2666.66666666667,0.835592518875251,13.55
190,460,8.28,3300,0.99774939852225,13.58
190,460,8.28,3300,0.997749398522113,13.58
190,460,8.08,2666.66666666667,0.835592518875187,13.55
190,460,8.28,3300,0.997749398522226,13.58
190,460,9.086,2666.66666666667,0.834152603102947,13.56
190,460,8.28,3100,0.972645044784574,13.58
180,460,8.08,2666.66666666667,0.843569026763593,13.49
165,460,8.08,3100,0.939144795450985,13.41
171.428571428571,460,8.08,3300,0.265991672771065,13.51
180,460,8.28,3300,0.98285000751434,13.52
180,460,8.28,3410,0.934946808784401,13.53
190,460,8.28,3100,0.972645044784584,13.58
165,460,8.08,3300,0.918089811820387,13.42
190,460,8.08,2666.66666666667,0.835592518875277,13.55
180,460,8.28,3100,0.949505590959579,13.52
165,460,8.28,3300,0.819592146250294,13.42
190,460,8.08,3100,0.931833959065888,13.57
190,460,8.28,3247.61904761905,1.01441254433732,13.58
198,460,9.086,3300,0.913545343249442,13.63
190,460,8.28,3100,0.972645044784481,13.58
190,460,8.08,3300,0.939891962811303,13.58
180,460,8.28,3100,0.949505590959661,13.52
180,460,8.28,3410,0.934946808784557,13.53
190,460,8.28,3100,0.972645044784417,13.58
190,460,7.88571428571429,2666.66666666667,0.649483244425506,13.57
190,460,8.28,3100,0.9726450447846,13.58
190,460,8.08,3100,0.931833959065846,13.57
190,460,8.28,2666.66666666667,0.94694125536249,13.56
190,460,8.28,3300,0.997749398522196,13.58
